,Name,Explanation,backbone,batch_size,dataset,epochs,frozen_feature_extractor,lr,start_time,test_accuracy,test_average_precision,reduced,test_balanced_accuracy,record,softmax,execution_time,augment_prob,cosine,pretrained,accuracy,best_iteration,feature_extractor,model,n_iterations,n_shot,n_way,optimizer,task,augment,base_classes,eval_period,train_n_way,checkpoint_dir,comment,full_name,output_dir,screen_name,session_dir,test_ts_steps,train_ts_steps,all_global_prototypes,image_size,balanced_batches,val_batch_size,dataset_classes
382,ProtoNet_733298-24-47-20-09-04-2020,,,8.0,miniImageNet,,,,,,,,,120.0,,5893.671482324599,,,,0.4948222222222224,19999.0,conv64-np-o,ProtoNet,20000.0,1.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_733298-24-47-20-09-04-2020\checkpoint,ProtoNet Few-Shot Learning,ProtoNet_733298-24-47-20-09-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_733298-24-47-20-09-04-2020\output,ProtoNet,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_733298-24-47-20-09-04-2020,,,,84.0,True,15.0,100.0
383,ProtoNet_661818-03-58-00-10-04-2020,,,8.0,miniImageNet,,,,,,,,,130.0,,11805.57524561882,,,,0.5216222222222222,29000.0,conv64-np-o,ProtoNet,40000.0,1.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_661818-03-58-00-10-04-2020\checkpoint,ProtoNet Few-Shot Learning,ProtoNet_661818-03-58-00-10-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_661818-03-58-00-10-04-2020\output,ProtoNet,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_661818-03-58-00-10-04-2020,,,,84.0,True,15.0,100.0
384,ProtoNet_312646-55-13-05-10-04-2020,,,8.0,miniImageNet,,,,,,,,,130.0,,15348.070359945295,,,,0.6879555555555554,36000.0,conv64-np-o,ProtoNet,40000.0,5.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_312646-55-13-05-10-04-2020\checkpoint,ProtoNet Few-Shot Learning,ProtoNet_312646-55-13-05-10-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_312646-55-13-05-10-04-2020\output,ProtoNet,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_312646-55-13-05-10-04-2020,,,,84.0,True,15.0,100.0
385,ProtoNet_transfer_556684-17-02-09-10-04-2020,,,8.0,miniImageNet->cub,,,,,,,,,140.0,,11805.57524561882,,,,0.41531111111111146,29000.0,conv64-np-o,ProtoNet,40000.0,1.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet_transfer\ProtoNet_transfer_556684-17-02-09-10-04-2020\checkpoint,Few-Shot Learning solution from 'ProtoNet_661818-03-58-00-10-04-2020',ProtoNet_transfer_556684-17-02-09-10-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet_transfer\ProtoNet_transfer_556684-17-02-09-10-04-2020\output,ProtoNet_transfer,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet_transfer\ProtoNet_transfer_556684-17-02-09-10-04-2020,,,,84.0,True,15.0,100.0
386,ProtoNet_transfer_636007-31-03-09-10-04-2020,,,8.0,miniImageNet->cub,,,,,,,,,140.0,,15348.070359945295,,,,0.6400222222222214,36000.0,conv64-np-o,ProtoNet,40000.0,5.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet_transfer\ProtoNet_transfer_636007-31-03-09-10-04-2020\checkpoint,Few-Shot Learning solution from 'ProtoNet_312646-55-13-05-10-04-2020',ProtoNet_transfer_636007-31-03-09-10-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet_transfer\ProtoNet_transfer_636007-31-03-09-10-04-2020\output,ProtoNet_transfer,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet_transfer\ProtoNet_transfer_636007-31-03-09-10-04-2020,,,,84.0,True,15.0,100.0
387,ProtoNetAE_527685-50-21-08-12-04-2020,,,4.0,miniImageNet,,,,,,,,,200.0,,23500.16947197914,,,,0.5085714285714278,57000.0,conv64-np-o,ProtoNetAE,80000.0,1.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetAE\ProtoNetAE_527685-50-21-08-12-04-2020\checkpoint,ProtoNet + AE Loss Few-Shot Learning,ProtoNetAE_527685-50-21-08-12-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetAE\ProtoNetAE_527685-50-21-08-12-04-2020\output,ProtoNetAE,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetAE\ProtoNetAE_527685-50-21-08-12-04-2020,,,,84.0,True,7.0,100.0
388,ProtoNetAE_362851-19-22-17-12-04-2020,,,4.0,miniImageNet,,,,,,,,,200.0,,32420.962101221085,,,,0.6776666666666668,50000.0,conv64-np-o,ProtoNetAE,80000.0,5.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetAE\ProtoNetAE_362851-19-22-17-12-04-2020\checkpoint,ProtoNet + AE Loss Few-Shot Learning,ProtoNetAE_362851-19-22-17-12-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetAE\ProtoNetAE_362851-19-22-17-12-04-2020\output,ProtoNetAE,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetAE\ProtoNetAE_362851-19-22-17-12-04-2020,,,,84.0,True,7.0,100.0
389,ProtoNetMHLNBS_129714-22-18-03-14-04-2020,,,8.0,miniImageNet,,,,,,,,,210.0,,15773.00997710228,,,,0.7012222222222229,16000.0,conv64-p-o,ProtoNetMHLNBS,40000.0,5.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_129714-22-18-03-14-04-2020\checkpoint,ProtoNet with Mahalanobis distance Few-Shot Learning,ProtoNetMHLNBS_129714-22-18-03-14-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_129714-22-18-03-14-04-2020\output,ProtoNetMHLNBS,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_129714-22-18-03-14-04-2020,,,,84.0,True,15.0,100.0
390,ProtoNetMHLNBS_976338-00-44-14-14-04-2020,,,8.0,miniImageNet,,,,,,,,,220.0,,23798.879749059677,,,,0.6874444444444442,28000.0,conv64-np-o,ProtoNetMHLNBS,40000.0,5.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_976338-00-44-14-14-04-2020\checkpoint,ProtoNet with Mahalanobis distance Few-Shot Learning,ProtoNetMHLNBS_976338-00-44-14-14-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_976338-00-44-14-14-04-2020\output,ProtoNetMHLNBS,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_976338-00-44-14-14-04-2020,,,,84.0,True,15.0,100.0
391,ProtoNetMHLNBS_690069-31-35-20-14-04-2020,,,8.0,miniImageNet,,,,,,,,,220.0,,16091.967373371122,,,,0.6989555555555562,25000.0,conv64-np-o,ProtoNetMHLNBS,40000.0,5.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_690069-31-35-20-14-04-2020\checkpoint,ProtoNet with Mahalanobis distance Few-Shot Learning,ProtoNetMHLNBS_690069-31-35-20-14-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_690069-31-35-20-14-04-2020\output,ProtoNetMHLNBS,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_690069-31-35-20-14-04-2020,,,,84.0,True,15.0,100.0
392,ProtoNetMHLNBS_540083-22-14-01-15-04-2020,,,8.0,miniImageNet,,,,,,,,,220.0,,15522.129583358765,,,,0.680288888888889,16000.0,conv64-p-o,ProtoNetMHLNBS,40000.0,5.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_540083-22-14-01-15-04-2020\checkpoint,ProtoNet with Mahalanobis distance Few-Shot Learning,ProtoNetMHLNBS_540083-22-14-01-15-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_540083-22-14-01-15-04-2020\output,ProtoNetMHLNBS,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_540083-22-14-01-15-04-2020,,,,84.0,True,15.0,100.0
393,ProtoNet_678225-38-58-04-15-04-2020,,,8.0,cub,,,,,,,,,230.0,,13366.010661125183,,,,0.675666666666666,3000.0,conv64-p-o,ProtoNet,40000.0,5.0,5.0,adam,few-shot learning,1.0,150.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_678225-38-58-04-15-04-2020\checkpoint,ProtoNet Few-Shot Learning,ProtoNet_678225-38-58-04-15-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_678225-38-58-04-15-04-2020\output,ProtoNet,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_678225-38-58-04-15-04-2020,,,,84.0,True,15.0,200.0
394,ProtoNet_293636-15-17-14-15-04-2020,,,8.0,miniImageNet,,,,,,,,,240.0,,16909.35867476463,,,,0.6992888888888887,16000.0,conv64-p-o,ProtoNet,40000.0,5.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_293636-15-17-14-15-04-2020\checkpoint,ProtoNet Few-Shot Learning,ProtoNet_293636-15-17-14-15-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_293636-15-17-14-15-04-2020\output,ProtoNet,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNet\ProtoNet_293636-15-17-14-15-04-2020,,,,84.0,True,15.0,100.0
395,ProtoNetMHLNBS_634929-29-12-20-15-04-2020,,,8.0,miniImageNet,,,,,,,,,250.0,,15877.792018413546,,,,0.6775333333333332,18000.0,conv64-p-o,ProtoNetMHLNBS,40000.0,5.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_634929-29-12-20-15-04-2020\checkpoint,ProtoNet with Mahalanobis distance Few-Shot Learning,ProtoNetMHLNBS_634929-29-12-20-15-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_634929-29-12-20-15-04-2020\output,ProtoNetMHLNBS,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_634929-29-12-20-15-04-2020,,,,84.0,True,15.0,100.0
396,ProtoNetMHLNBS_848104-02-43-00-16-04-2020,,,8.0,miniImageNet,,,,,,,,,260.0,,16086.791085481644,,,,0.6988444444444442,16000.0,conv64-p-o,ProtoNetMHLNBS,40000.0,5.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_848104-02-43-00-16-04-2020\checkpoint,ProtoNet with Mahalanobis distance Few-Shot Learning,ProtoNetMHLNBS_848104-02-43-00-16-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_848104-02-43-00-16-04-2020\output,ProtoNetMHLNBS,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetMHLNBS\ProtoNetMHLNBS_848104-02-43-00-16-04-2020,,,,84.0,True,15.0,100.0
397,ProtoNetAE_144758-53-44-02-17-04-2020,,,4.0,miniImageNet,,,,,,,,,200.0,,24124.58716917038,,,,0.5059047619047617,69000.0,conv64-p-o,ProtoNetAE,80000.0,1.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetAE\ProtoNetAE_144758-53-44-02-17-04-2020\checkpoint,ProtoNet + AE Loss Few-Shot Learning,ProtoNetAE_144758-53-44-02-17-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetAE\ProtoNetAE_144758-53-44-02-17-04-2020\output,ProtoNetAE,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetAE\ProtoNetAE_144758-53-44-02-17-04-2020,,,,84.0,True,7.0,100.0
398,ProtoNetAE_904480-20-59-11-17-04-2020,,,4.0,miniImageNet,,,,,,,,,200.0,,33253.84034752846,,,,0.6743333333333339,25000.0,conv64-p-o,ProtoNetAE,80000.0,5.0,5.0,adam,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetAE\ProtoNetAE_904480-20-59-11-17-04-2020\checkpoint,ProtoNet + AE Loss Few-Shot Learning,ProtoNetAE_904480-20-59-11-17-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetAE\ProtoNetAE_904480-20-59-11-17-04-2020\output,ProtoNetAE,D:\petrtsv\projects\ds\pytorch-sessions\ProtoNetAE\ProtoNetAE_904480-20-59-11-17-04-2020,,,,84.0,True,7.0,100.0
